,UNITID,TYPE,1516_ASSETS,1516_EXPENSES,1516_REVENUE,1516_RESEARCH,1415_ASSETS,1415_EXPENSES,1415_REVENUE,1415_RESEARCH,1314_ASSETS,1314_EXPENSES,1314_REVENUE,1314_RESEARCH,1213_ASSETS,1213_EXPENSES,1213_REVENUE,1213_RESEARCH,1112_ASSETS,1112_EXPENSES,1112_REVENUE,1112_RESEARCH,1011_ASSETS,1011_EXPENSES,1011_REVENUE,1011_RESEARCH,0910_ASSETS,0910_EXPENSES,0910_REVENUE,0910_RESEARCH,0809_ASSETS,0809_EXPENSES,0809_REVENUE,0809_RESEARCH,0708_ASSETS,0708_EXPENSES,0708_REVENUE,0708_RESEARCH,0607_ASSETS,0607_EXPENSES,0607_REVENUE,0607_RESEARCH,0506_ASSETS,0506_EXPENSES,0506_REVENUE,0506_RESEARCH,0405_ASSETS,0405_EXPENSES,0405_REVENUE,0405_RESEARCH,0304_ASSETS,0304_EXPENSES,0304_REVENUE,0304_RESEARCH,0203_ASSETS,0203_EXPENSES,0203_REVENUE,0203_RESEARCH,0102_ASSETS,0102_EXPENSES,0102_REVENUE,0102_RESEARCH
611,217350,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,284639.0,333539.0,0,,280766,264238,0,150325.0,258178,322338,0,265857.0,272500,312122,0,277321.0,258594,278452,0,169461.0,176639,193184,0,163418.0,258162,260781,0,160118,256090,252194,0,197628.0,234413.0,283200.0,0.0
612,217581,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1258905,1527623,0,,997564,1281949,0,2250821.0,1198950,1122772,0,903278.0,988105,1164258,0,1244035.0,861186,1238244,0,761138.0,739158,883584,0,711460,610852,706470,0,659346.0,511632.0,569587.0,0.0
613,217794,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1253065.0,1607353.0,0,,1112622,1407319,0,248959.0,1009299,1169004,0,435789.0,1018611,1104389,0,461448.0,939217,1178705,0,395683.0,912166,965076,0,421643.0,830997,1058354,0,560237,838131,1241239,0,233163.0,719460.0,801009.0,0.0
614,217828,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,344685.0,350001.0,0,,298425,322490,0,203460.0,336455,345303,0,191496.0,305774,340986,0,180221.0,289313,282799,0,179132.0,276395,290949,0,177450.0,278584,297635,0,178580,243176,297376,0,156574.0,300540.0,346035.0,0.0
615,218043,for-profit,1170125.0,1429021.0,1534008.0,0,1112274.0,1397775.0,1415732.0,0,1404325.0,1537197.0,1538900.0,0,1379413.0,1869489.0,1897797.0,0,1569456.0,1596978.0,1601262.0,0,1443200.0,1506119.0,1509523.0,0,1126000.0,1073000.0,1086000.0,0,1260089.0,1204652,1214686,0,1127176.0,1115618,1127442,0,829945.0,1178278,1210311,0,869654.0,960180,984088,0,910560.0,1218943,1253492,0,973376.0,1247518,1272655,0,982108,1355392,1509841,0,920983.0,989913.0,1060768.0,0.0
616,218195,for-profit,,,,0,,,,0,,,,0,,,,0,,,,245191,,,,243780,,1743987.0,2865814.0,117246,,1683852,2164952,113383,1788880.0,1348977,1552763,36645,1667735.0,1192847,1674559,62310,1202855.0,966799,1218599,69549,725045.0,2669613,2607391,86304,769645.0,2296195,2472913,155516,487932,928912,1002899,0,395166.0,1140282.0,1232535.0,133737.0
617,218867,for-profit,,,,0,,,,0,,,,0,,,,13614,,,,10590,,,,8108,,354700.0,376085.0,6322,,345798,360186,7136,245413.0,310621,310859,5591,220948.0,270836,274612,4883,222740.0,293569,316700,3971,202599.0,289414,286648,6232,205367.0,311437,304879,4913,216289,269602,389674,2747,166196.0,265750.0,368302.0,3888.0
618,219037,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1083079.0,1147981.0,0,,1036792,1069214,0,464067.0,1029741,1032779,0,429004.0,981580,1001543,0,418877.0,756420,734532,0,246663.0,489564,616644,0,204519.0,478183,530120,0,221338,482505,579706,0,225508.0,441357.0,524148.0,0.0
619,219125,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,765253.0,942372.0,0,,653251,806373,0,337264.0,629865,743234,0,321176.0,565218,666379,0,288421.0,620143,631120,0,251686.0,526339,571978,0,292413.0,513250,602394,0,211997,420876,508657,0,136827.0,386725.0,360076.0,0.0
620,219204,for-profit,70716000.0,99834188.0,95456439.0,0,86544000.0,97892551.0,116761749.0,0,51884403.0,113718837.0,126668070.0,0,59162778.0,34659459.0,25143051.0,0,47675523.0,35050964.0,25077611.0,0,26811958.0,31295223.0,22955112.0,0,24325872.0,26136651.0,24316958.0,0,16091554.0,15949832,18076675,0,13583497.0,16361456,16971288,0,11692259.0,16809402,15847520,0,13715466.0,11000748,12147850,0,11991713.0,11333194,10656084,0,12795226.0,11161930,10264366,140970,12415503,9621885,9490693,0,21706166.0,9100721.0,8206429.0,0.0
621,219213,for-profit,,,,0,,,,0,,,,0,1720512.0,5761994.0,9458317.0,0,1807024.0,5794605.0,9149531.0,0,1710948.0,5157691.0,8684700.0,0,231490.0,3594867.0,5952439.0,0,329827.0,3318509,3921014,0,408879.0,3292622,3552104,0,517087.0,2976912,3501426,0,155979.0,2465043,3303610,0,112870.0,2270934,3067112,0,123280.0,2040057,2582193,0,92817,2021584,2601699,0,3509906.0,1963564.0,2394114.0,0.0
622,219587,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,587255.0,684844.0,0,,548594,528546,0,470745.0,633190,652212,0,519214.0,588158,713663,0,620920.0,626773,656342,0,688987.0,624481,656553,0,594686.0,724747,843333,0,446985,619881,683571,0,471844.0,573333.0,642330.0,0.0
623,219903,for-profit,9086000.0,13379000.0,20129000.0,0,7105000.0,13507000.0,19872000.0,0,8623000.0,13201000.0,19555000.0,0,6399000.0,11141000.0,17256000.0,0,5497000.0,11243000.0,15916000.0,0,2990000.0,11374000.0,16108000.0,0,3034000.0,11059000.0,15472000.0,0,3023000.0,9920000,13292000,0,2998000.0,8517000,10433000,0,2384000.0,8878000,12234000,0,2168000.0,7836000,11720000,0,5852000.0,7476000,11543000,0,5714000.0,6996000,11339000,0,5714000,6996000,11339000,0,4663000.0,6304000.0,9438000.0,0.0
624,220002,for-profit,14240307.0,18065583.0,19465119.0,0,14578760.0,18425340.0,18215064.0,0,11513039.0,20240004.0,21879117.0,0,14683244.0,24159118.0,26338815.0,10795,12566780.0,25970011.0,34579666.0,8058,13327689.0,23563906.0,37066767.0,1473,13160980.0,5503639.0,6260564.0,0,9693390.0,4312176,4959287,0,9800569.0,3730839,2907099,0,8623262.0,5053773,4442694,0,17395179.0,5845284,6021275,0,1164170.0,7226936,7358173,0,6494277.0,12228260,15095834,0,4585814,12144769,15072292,0,2902086.0,8504732.0,9782192.0,0.0
625,220118,for-profit,745137.0,3794595.0,3802360.0,0,708209.0,3811729.0,3641305.0,0,701035.0,4084832.0,4316869.0,0,530926.0,4142857.0,4674837.0,0,460017.0,3981553.0,4566605.0,0,1047264.0,3562686.0,5148181.0,0,756991.0,2387883.0,3246095.0,0,327856.0,1497540,1754049,0,241890.0,1121631,1190120,0,156723.0,1080663,1225727,0,191098.0,1185273,1406089,0,193052.0,1118768,1315805,0,169240.0,1010022,1153061,0,164031,1088078,1205337,0,202021.0,913552.0,1058342.0,325.0
626,220163,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,381236.0,442768.0,0,,357694,396215,0,453527.0,313120,470279,0,500790.0,293424,403475,0,414044.0,248504,354472,0,414044.0,248504,354472,0,430950.0,233236,271225,0,514694,203790,226504,0,437275.0,117726.0,312664.0,0.0
627,220491,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,12725,,3072592.0,4163674.0,0,,2699661,3391224,0,1913672.0,2244022,2353905,0,1905927.0,871317,621822,0,51823.0,224653,159396,0,370721.0,208618,402405,0,144337.0,201629,178287,0,147298,210106,212322,0,162642.0,207479.0,190405.0,0.0
628,220552,for-profit,19684513.0,34518025.0,39450911.0,0,15959246.0,31824612.0,35007419.0,0,17798558.0,27863083.0,32152805.0,0,16242430.0,27685630.0,28348578.0,0,19549283.0,25220101.0,25367087.0,0,12091029.0,20720054.0,21707438.0,0,8811048.0,16442069.0,20290912.0,0,7590661.0,14113398,17323101,0,5996293.0,12358378,13409726,0,7378210.0,10599571,11707972,0,7294136.0,9356906,9965999,0,3231033.0,7602275,8647011,0,2861101.0,6439379,7482714,0,1771292,4770352,5138185,0,1320183.0,4379965.0,4838747.0,0.0
629,220765,for-profit,,,,0,,,,0,,,,15236,,,,1765,,,,2504,,,,2175,,862608.0,1133578.0,1085,,596932,788036,645,517759.0,692886,703673,0,366321.0,566953,586607,0,573966.0,592302,693938,1165,259202.0,309925,330256,250,106473.0,158330,159656,0,106580,199933,197629,0,139494.0,193127.0,199335.0,0.0
630,221148,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,29825065,38289855,0,,27724535,36194326,0,,26342203,35220837,0,214792000.0,26824687,37249927,0,162729000.0,25248792,32959455,0,140259000.0,19154000,21908000,0,23238330,19167045,21954610,0,15318272.0,17752579.0,19108770.0,0.0
631,221157,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,2128424.0,2451565.0,0,,2026794,2295334,0,1242244.0,1966770,2103412,0,1281050.0,1949720,2054349,0,1351520.0,2001549,2148057,0,1193733.0,1716282,1847780,0,1094139.0,1578727,1718896,0,1094139,1578727,1718896,0,1010265.0,1365000.0,1590454.0,0.0
632,221795,for-profit,794395.0,2756854.0,2183526.0,0,946783.0,3107008.0,2909335.0,0,1211461.0,4096081.0,4019923.0,0,1569665.0,5141453.0,4937218.0,0,1620117.0,4670347.0,4971578.0,0,1190880.0,4285295.0,4498034.0,0,866696.0,2993819.0,3117558.0,0,758161.0,2050464,2152192,0,870923.0,2128517,2078187,0,916618.0,2094953,2078102,0,1009697.0,2194380,2255244,0,1087661.0,2283678,2357671,0,1129733.0,2064836,2040006,0,990281,2036576,2279930,0,690158.0,1459300.0,1535552.0,0.0
633,221829,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,2411337.0,2476018.0,0,,2071525,2180784,0,1176321.0,2119724,1954897,0,1056741.0,1993288,2052055,0,1184469.0,1918248,1875560,0,1214381.0,1704364,1717661,0,1152350.0,1794386,1856251,0,844856,1595171,1639837,0,811936.0,1466213.0,1538683.0,0.0
634,222099,for-profit,,,,0,1829599.0,1325868.0,1980818.0,0,1901047.0,1412362.0,1935489.0,0,2183371.0,1832499.0,2784466.0,0,2617368.0,1663204.0,2838487.0,0,3185790.0,1843033.0,3769478.0,0,3344135.0,1512467.0,3087187.0,0,2376069.0,1507002,2651674,0,2094015.0,1327574,2162170,0,1893064.0,1265633,2084845,0,1764220.0,1967966,2095810,0,1859268.0,2102289,2170468,0,1859292.0,2089348,2171272,0,2294841,2003919,2464521,0,2389045.0,1927627.0,2441756.0,0.0
635,222886,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3557718.0,4493344.0,0,,3559592,4383966,0,1742106.0,2963923,3478807,0,2022862.0,1715396,2624566,0,1786853.0,1662278,2993363,0,1632526.0,1726301,3523816,0,1625211.0,1769047,2491617,0,1525478,1871526,2039622,0,1519622.0,1863875.0,2039622.0,0.0
636,222938,for-profit,19252019.0,31886415.0,31942344.0,0,19135702.0,39050689.0,40435964.0,0,19425775.0,40300032.0,49953710.0,0,23904183.0,40513884.0,54678579.0,0,24977304.0,42545327.0,60348693.0,0,34773336.0,43333351.0,59207572.0,0,14983881.0,38869668.0,51356310.0,0,14444574.0,33036026,42049482,0,9752554.0,29061693,38470337,0,7910677.0,25916455,31704647,0,9550034.0,26345210,30594857,0,10832042.0,22802705,27424777,0,7681960.0,23277582,25724817,0,7741007,21738275,22826647,0,9294361.0,18314545.0,22325282.0,0.0
637,223056,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,679169.0,725266.0,0,,725011,726678,0,314638.0,615981,714125,0,223987.0,596168,601454,0,275391.0,757569,739155,0,388328.0,560884,687386,0,184393.0,657414,727500,0,205018,519213,538828,0,94232.0,510524.0,490104.0,0.0
638,223472,for-profit,492484.0,3880890.0,4445018.0,0,814044.0,4046162.0,4777725.0,0,1104139.0,3987265.0,4592007.0,0,1342773.0,3832009.0,4713241.0,0,1601047.0,3923142.0,5109240.0,0,1861026.0,4037491.0,5293843.0,0,2234168.0,3137911.0,3867679.0,0,2963598.0,3176040,2483472,0,3629295.0,3351375,1944582,0,583707.0,1735550,1490202,0,336932.0,1716374,2143617,0,296912.0,1642756,2141510,0,205747.0,1791348,2203981,1331556,135128,1596491,2052206,0,216394.0,1691242.0,2125943.0,0.0
639,223852,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,927079.0,912445.0,0,,770458,791486,0,899397.0,731089,751908,0,873348.0,702562,708124,0,840407.0,601245,701813,0,821257.0,626854,578913,0,828565.0,556672,636219,0,821771,539519,564023,0,794523.0,546575.0,505355.0,0.0
640,224013,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,244985.0,332122.0,0,,123467,126325,0,461479.0,310445,306138,0,177703.0,202673,239173,0,128540.0,191376,237311,0,79911.0,172679,202885,0,62967.0,166809,179400,0,97600,110546,182889,0,98569.0,121771.0,151401.0,0.0
641,224156,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,6113269.0,6479311.0,0,,5591581,5410769,0,2158353.0,2760134,3296282,0,1411691.0,2633653,2948336,0,1114762.0,2336007,2943594,0,1785126.0,2016613,2663239,0,1140888.0,1269234,1492977,0,794632,589031,839304,0,199053.0,477184.0,613125.0,0.0
642,224660,for-profit,3218230.0,8406698.0,8422027.0,0,2950646.0,7465670.0,7544842.0,0,2860501.0,6886990.0,6693019.0,0,2806470.0,8150379.0,6405483.0,0,4182001.0,6546354.0,6585887.0,0,4949681.0,9292162.0,8673179.0,0,5213912.0,7248500.0,7373339.0,0,5295358.0,7121070,8396897,0,4905085.0,4703393,4759470,0,4622890.0,4797638,4684518,0,3447881.0,2902632,5435296,0,3872138.0,6468864,6572374,0,4962692.0,5824955,6124392,0,5713846,6189985,7695045,0,4478386.0,5974216.0,6007155.0,0.0
643,224679,for-profit,5976713.0,15612438.0,15640906.0,0,5479770.0,13864815.0,14011850.0,0,5312359.0,12790123.0,12429893.0,0,5212015.0,12123343.0,12279026.0,0,7766572.0,12637638.0,12935228.0,0,7741808.0,13394488.0,14443271.0,0,8155093.0,11316915.0,11529042.0,0,6739547.0,9415234,11546393,0,5995103.0,9103334,9346348,0,5650198.0,5863780,5725523,0,3447881.0,2642237,5409959,0,3168113.0,5175677,5539040,0,4060384.0,4153370,4493759,0,3809230,4100800,4200725,0,2985591.0,3982812.0,4004770.0,0.0
644,224758,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,438050.0,618023.0,0,,443795,528187,0,400711.0,398667,498230,0,401914.0,395328,517334,0,373208.0,376525,546213,0,427275.0,329554,513745,0,426868.0,314749,545141,0,321604,323679,482506,0,322426.0,289220.0,472017.0,0.0
645,224776,for-profit,12429353.0,19536556.0,17909385.0,0,7282215.0,26851500.0,23720835.0,0,10538535.0,28520834.0,30245963.0,0,11776981.0,31924235.0,35110698.0,0,13679363.0,34096340.0,41029611.0,0,10726737.0,36369459.0,45923659.0,0,14710726.0,38591982.0,44291389.0,0,11380021.0,32944544,40726756,0,11447055.0,30934894,37581534,0,11632508.0,26022917,30513205,0,10920504.0,26235758,26118846,0,11402439.0,23931884,26083154,0,7890492.0,21642686,23817150,0,8400539,21127911,22798438,0,10094359.0,18736605.0,20534911.0,0.0
646,224828,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,761250.0,871250.0,0,,766448,766448,0,383171.0,646507,733783,0,179238.0,528325,500987,0,146668.0,364449,257077,0,284050.0,557900,601190,0,280201.0,565625,602330,0,288039,709858,736615,0,265818.0,581977.0,598378.0,0.0
647,225991,for-profit,532663.0,2579362.0,2555874.0,0,610461.0,3094746.0,2890164.0,0,592089.0,2852771.0,2719343.0,0,716507.0,2938698.0,2887892.0,0,940249.0,3153302.0,3306802.0,0,534771.0,2947459.0,3045310.0,0,506051.0,2521265.0,2565947.0,0,441634.0,2064825,2068841,0,381434.0,1820236,1848045,0,348381.0,1699572,1704199,0,300628.0,1873908,1816141,0,161788.0,1879950,1788286,0,256657.0,1861743,1877015,0,244399,2006310,2044225,0,204545.0,1993244.0,2004814.0,0.0
648,226125,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,737160.0,956131.0,0,,709927,928646,0,201447.0,703904,827504,0,221363.0,688172,825392,0,236353.0,726039,937206,0,223886.0,642382,800452,0,269613.0,706540,930537,0,197947,522773,594839,0,204406.0,578881.0,606377.0,0.0
649,226277,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,17352385,22138015,0,,14412302,18728811,0,,13274375,17434306,0,214792000.0,11400048,18110707,0,162729000.0,10294269,16574236,0,140259000.0,8425301,13356264,0,127906731,8312693,13356264,2347471,0.0,6397180.0,6701429.0,1452092.0
650,226860,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,263357.0,355401.0,0,,289196,345272,0,87954.0,289170,369355,0,107671.0,291891,403685,0,148605.0,297934,395347,0,134085.0,293312,409812,0,116602.0,312111,428968,0,89229,252865,331784,0,89229.0,252865.0,331784.0,0.0
651,226879,for-profit,1575998.0,2982742.0,3390289.0,63846,1409340.0,3239659.0,3445584.0,75935,1789679.0,3089746.0,3799952.0,82555,2031822.0,3269969.0,4210290.0,86663,2194181.0,3233989.0,4382192.0,76139,1392874.0,2909399.0,3845879.0,69250,1859028.0,2801482.0,3671919.0,66714,2479330.0,2473173,3745410,54367,2227876.0,2476288,3349448,56016,2211942.0,2315378,3178283,48526,1759200.0,2280416,2967512,62786,1525118.0,2146025,2806331,60317,1591997.0,1879767,2576918,53353,1029641,1935467,2041048,44102,1111518.0,1690343.0,1817971.0,40178.0
652,226903,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,758701.0,857292.0,0,,2470737,1587059,0,2390070.0,2012134,2143020,0,2149148.0,1461127,1498800,0,1934675.0,1512347,1692336,0,3492889.0,1628749,1933998,0,3350697.0,1447267,1711079,0,3350697,1447267,1711079,0,2927610.0,1832780.0,2258002.0,0.0
653,227058,for-profit,,,,0,,,,0,,,,0,,,,11540,,,,9300,,,,12400,,,,0,,400746,374734,0,,422101,392817,0,,354744,389516,0,,367810,350658,0,,448882,445046,0,,577682,592576,0,0,461938,569312,0,763065.0,1537849.0,1818319.0,0.0
654,227155,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,115512.0,225277.0,0,,77681,36491,0,663885.0,224291,303138,0,635109.0,221480,298976,0,673701.0,260555,303521,0,711026.0,348929,313773,0,809809.0,310742,372415,0,834740,269682,408649,0,873859.0,59024.0,59339.0,0.0
655,227298,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,3990462,,4859557.0,6177402.0,0,,3361073,4660469,0,2868004.0,5802307,7122339,0,2296948.0,4532378,5616143,0,1238482.0,3498342,3518733,0,1412857.0,3342538,3689169,0,2229037.0,2947963,3058640,0,1741953,2423581,2468151,0,1299216.0,2145564.0,2024115.0,0.0
656,227313,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,2578005.0,3572676.0,0,,2245000,3078000,0,14260033.0,1645345,2396352,0,1728302.0,3159618,3884951,0,1844407.0,3279259,4647076,0,3632156.0,1626369,2563994,0,3468653.0,3241030,4474712,0,3468654,3302358,4583767,0,2649376.0,2967526.0,4124853.0,0.0
657,227322,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3457167.0,5143588.0,0,,1948000,2699000,0,14260033.0,1645345,2396352,0,2111707.0,2935684,4068347,0,1821757.0,2896072,4110728,0,2671212.0,1468591,2016930,0,2094912.0,2167917,2690224,0,2506044,2140413,2758123,0,1590464.0,1947674.0,2705246.0,0.0
658,227836,for-profit,,,,0,49065161.0,4828654.0,7479488.0,0,46700449.0,5338865.0,7845719.0,0,44350314.0,6425875.0,10423825.0,0,40856774.0,7035946.0,11691573.0,0,36346359.0,7857613.0,16501904.0,0,28162085.0,8106165.0,17066725.0,0,18507678.0,6044325,13830940,0,10545349.0,7509853,13111883,0,26038213.0,6742536,10841306,0,21633588.0,6291245,12238620,0,16611549.0,5427486,11294769,0,9724995.0,4334140,7517869,0,6068725,3375304,6013221,0,6068725.0,3375305.0,6013221.0,0.0
659,228088,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,277103.0,486914.0,0,,284450,304740,0,194633.0,278056,321202,0,74886.0,104620,178443,0,135504.0,226530,335287,0,138300.0,233966,250884,0,162268.0,152809,255168,0,104043,192245,193168,0,118594.0,141752.0,142053.0,0.0
660,228200,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,7158658.0,9573508.0,0,,4979079,6426973,0,4552072.0,5143119,5742516,0,1974211.0,2799186,3123065,0,1488121.0,1737687,1848615,0,992699.0,1872981,3036100,0,999326.0,1510191,2668638,0,1993341,1670429,2377518,0,1555747.0,1542877.0,2034369.0,0.0
661,228219,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,10346023.0,15003377.0,0,,6549123,8111599,0,2788029.0,3395937,3520603,0,1311745.0,2142079,2456621,0,2115892.0,2706957,2968014,0,2590610.0,2577214,2848305,0,2295679.0,2606790,2883186,0,2128712,2592304,3387569,0,1973312.0,2465741.0,3040483.0,0.0
662,228282,for-profit,,,,0,,,,0,,,,0,,,,56953,,,,68112,,,,60942,,3688214.0,4713582.0,76125,,3726037,4152788,74520,1175593.0,754295,1105727,18550,999358.0,472890,739524,12865,1120477.0,342480,829153,2165,1296460.0,404241,958554,2209,1327224.0,451825,977334,4217,1335291,409481,974672,4634,1309585.0,455314.0,1035206.0,5118.0
663,229036,for-profit,,,,0,,,,0,,,,0,17649831.0,5302407.0,6230783.0,0,16762824.0,6126134.0,7642083.0,0,15294188.0,7042136.0,9479291.0,0,13322859.0,7151682.0,10679213.0,0,9484414.0,6293722,10209136,0,5459134.0,6487332,7466521,0,4204196.0,5926451,6283902,0,3613237.0,5577776,6757871,0,2561491.0,3878068,6146420,0,10785296.0,6757660,8651818,0,5187303,4971830,5717805,0,4891662.0,4496901.0,4935837.0,0.0
664,229416,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,43477000.0,47227000.0,0,,37349000,37683000,0,16494000.0,35098000,34921000,0,17792000.0,40006000,43160000,0,17644000.0,42060000,44774000,0,15966000.0,40081000,44843000,0,8033000.0,36863000,41333000,0,11469000,33717000,35744000,0,47668000.0,26530000.0,30952000.0,0.0
665,229425,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,2310234.0,4887348.0,0,,589397,1423206,0,1636757.0,3711624,4073398,0,1474700.0,3272963,3254334,0,1177771.0,3063644,3085607,0,1177771.0,3063644,3085607,0,1106366.0,2836479,3010884,0,832445,2759059,2708180,0,660444.0,2244811.0,2299597.0,0.0
666,229522,for-profit,,,,20000,,,,0,,,,0,,,,0,,,,0,,,,0,,430166.0,477626.0,0,,373925,402250,0,185337.0,390410,403026,0,234189.0,399610,490222,0,409317.0,432495,392414,0,549955.0,503954,529526,0,495735.0,474930,496997,0,383776,435208,458090,0,395350.0,242345.0,255359.0,0.0
667,229957,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,7165623.0,7340139.0,0,,6786878,7053401,0,6650011.0,7217558,6906098,0,1999058.0,4755141,4780548,0,1174491.0,1865924,1606499,0,1279801.0,2721766,2459599,0,1415483.0,3182390,3436647,0,1218920,2442541,2461458,0,951415.0,2202091.0,2277985.0,0.0
668,230056,for-profit,5596151.0,13974185.0,9287061.0,0,5468652.0,16347879.0,11659484.0,0,7211021.0,18331421.0,13447790.0,0,9210747.0,19704676.0,14610744.0,0,6002606.0,22001122.0,17836550.0,0,9237524.0,20613174.0,20484134.0,0,8876540.0,17030748.0,19065903.0,0,6313861.0,12163165,12461480,0,5754635.0,7997724,10321938,0,3214215.0,7934377,8865774,0,2059015.0,5827068,6645599,0,1782523.0,5030496,6060934,0,1425633.0,4657742,4879930,0,1160567,3476265,3840837,0,869494.0,1946292.0,1785932.0,0.0
669,230135,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,292900.0,368500.0,0,,283470,329481,0,188422.0,354071,372706,0,154393.0,430626,454296,0,158886.0,478154,506501,0,147007.0,459731,524948,0,168824.0,426329,461225,0,201916,399521,416990,0,243930.0,437703.0,529496.0,0.0
670,230144,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,282000.0,400000.0,0,,266704,307941,0,154975.0,348727,352654,0,74837.0,468687,340905,0,184213.0,471665,524082,0,206163.0,465342,477952,0,229282.0,461887,490536,0,276787,469763,516931,0,287344.0,401888.0,471237.0,0.0
671,230199,for-profit,,,,0,,,,0,,,,0,,,,16000,,,,16958,,,,16465,,317066.0,498649.0,39878,,339239,459852,64755,166043.0,439858,595487,106814,190279.0,373226,512266,128123,288560.0,289659,483171,0,299173.0,332545,481746,0,159267.0,245091,448340,3359,252531,292562,351664,0,11054.0,235460.0,323518.0,0.0
672,230205,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,198484.0,331277.0,0,,289265,428734,0,279429.0,282211,425992,0,181840.0,300697,398050,0,218546.0,301465,376648,0,140077.0,216482,375031,0,116400.0,225472,356285,0,62988,178774,293095,0,79692.0,151538.0,285865.0,0.0
673,230214,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3747256.0,3940429.0,0,,2362142,2841751,0,2048941.0,2344121,2898593,0,2089994.0,1713399,1738740,0,1715398.0,720549,530526,0,432918.0,385425,702127,0,401769.0,372309,688697,0,85430,361887,397867,0,73177.0,283306.0,362517.0,0.0
674,230366,for-profit,5704997.0,6364275.0,6749123.0,0,4763990.0,5599663.0,5116247.0,0,5372636.0,5959879.0,6211818.0,0,5179187.0,5691665.0,6155605.0,0,5323305.0,5800641.0,6568365.0,0,5902723.0,6345315.0,8555452.0,0,3669944.0,6944733.0,7400030.0,0,3852107.0,3715352,3738181,0,4167261.0,3974208,4012670,0,3334101.0,4101388,4245986,0,3121355.0,3432044,3687866,0,2170561.0,3069889,3492430,0,1599281.0,3295210,3527711,0,1294578,1758458,1933025,0,1294578.0,1758458.0,1933025.0,0.0
675,230977,for-profit,2421986.0,9527285.0,9719053.0,0,2982353.0,10948372.0,10359728.0,0,4712295.0,11297891.0,12043219.0,0,4443812.0,13159095.0,12694283.0,0,4154483.0,16288105.0,15413400.0,0,4879026.0,16241955.0,15643259.0,0,4960699.0,17126490.0,18225068.0,0,5000112.0,24079155,21459014,0,6164240.0,23477672,23002807,0,6171690.0,24087967,24097533,0,6316212.0,24008675,23205105,0,9099717.0,24914460,25155859,0,9797480.0,23972382,24061560,0,9505981,24223957,24218341,0,9995321.0,26473987.0,26718981.0,0.0
676,231004,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,4399133.0,4353942.0,0,,4490218,4452505,0,182284.0,447635,462975,0,175628.0,470346,466700,0,206396.0,527441,570665,0,114753.0,550945,548619,0,182637.0,521424,591977,0,209061,539796,605833,0,171166.0,453729.0,493343.0,0.0
677,231280,for-profit,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,550810.0,629919.0,0,,420669,526814,0,45209.0,516176,550299,0,38709.0,454662,536940,0,69049.0,471253,584413,0,115826.0,503083,624040,0,235294.0,1188727,1203284,0,135105,307800,460755,0,103783.0,244653.0,323663.0,0.0
