UNITID,LAT,LNG
219426,43.5689147,-96.7806691
219471,42.7825146,-96.92594319999999
219602,36.5327246,-87.34961849999999
219639,35.1390326,-90.028301
219709,36.1325006,-86.79385669999999
219718,36.13677130000001,-88.5172223
219790,35.4979569,-84.99662339999999
219806,36.1223377,-83.4908561
219824,35.0993918,-85.2381102
219879,35.1991755,-84.8789603
219888,35.61637839999999,-87.0998008
219903,35.112903,-89.8917299
219949,36.2046078,-86.29187549999999
219976,36.1036206,-86.798965
220057,36.047402,-89.391994
220075,36.3041913,-82.3667992
220118,35.1330601,-85.2381221
220181,36.1676043,-86.803859
220206,36.134994,-86.826993
220215,35.4408398,-88.6363382
220312,35.5568934,-84.3646807
220400,35.64558220000001,-88.78002529999999
220464,36.1566397,-86.7949229
220473,35.9355641,-83.75032150000001
220516,36.585985,-82.15653259999999
220598,35.628751,-88.8064528
220613,35.1659969,-84.87141059999999
220631,36.57739840000001,-83.6611228
220710,35.7539498,-83.9650922
220808,35.142289,-89.995965
220862,35.115304,-89.9556613
220978,35.8436241,-86.3705889
221096,35.3664331,-86.30089749999999
221148,36.1942946,-86.74391609999999
221184,36.1347304,-86.8571997
221254,35.9201684,-86.86825700000001
221351,35.1528744,-89.99260450000001
221397,35.8812162,-84.6208492
221485,35.1384753,-90.0366638
221519,35.2025381,-85.9208317
221634,35.319366,-89.15976309999999
221643,35.94771679999999,-84.1667104
221661,35.0482015,-85.0519508
221731,35.445114,-84.59271299999999
221795,36.0291317,-83.9209769
221838,36.1682498,-86.8260896
221847,36.175903,-85.5070223
221892,36.1450579,-86.7535011
221908,36.4854331,-82.4077643
221953,36.1740586,-82.76083450000002
221999,36.1494589,-86.8028774
222053,36.3660451,-86.49772
222062,36.2158742,-83.2626361
222105,35.144929,-90.02023799999999
222178,32.4487364,-99.73314390000002
222567,29.3971,-95.242126
222576,35.1916579,-101.8482944
222822,31.2871142,-94.7318131
222831,31.4419346,-100.4659589
222877,32.7364624,-97.1570773
222886,32.7723287,-97.052701
222938,29.7316021,-95.421274
222983,33.6469287,-96.5980823
222992,30.322721,-97.7124392
223232,31.5447753,-97.1182662
223320,28.4359747,-97.75561250000001
223427,30.1598781,-96.4066666
223506,29.0464682,-95.4087311
223524,32.9295899,-96.84992489999999
223773,32.6237072,-96.7613604
223898,32.4008802,-98.9852757
223922,34.944589,-100.9024097
224004,30.4209992,-97.8362386
224110,33.6187918,-97.16594049999999
224147,27.7127448,-97.32414329999999
224244,32.9137019,-96.8875863
224323,32.8462097,-96.9210392
224350,27.7635746,-97.4076327
224527,32.5536396,-94.3747786
224554,33.2353555,-95.9090659
224572,32.8170326,-96.6608887
224615,32.7797883,-96.80520899999999
224642,31.7716421,-106.3706878
224891,35.6568328,-101.4060969
224961,29.284711,-94.807822
225070,33.7048994,-96.6335781
225247,32.4766208,-99.73441799999999
225371,32.0119151,-97.0882845
225399,29.6929877,-95.51475769999999
225423,29.7422656,-95.3771881
225432,29.7644462,-95.3590207
225511,29.7203176,-95.34352799999999
225520,32.2525699,-101.4465358
225548,31.7158496,-98.9848186
225627,29.467138,-98.469515
225876,31.9649981,-95.2819133
225991,32.8085948,-96.84168319999999
226019,32.3773413,-94.8725661
226091,30.0441663,-94.0705761
226107,30.0917117,-93.7314335
226116,29.8799965,-93.926252
226134,27.508738,-99.5189102
226152,27.5735219,-99.4350626
226204,29.7306908,-94.9752754
226231,32.4669719,-94.7270808
226383,33.57349,-101.9355549
226408,29.3957069,-94.99955829999999
226471,31.0653813,-97.46319020000001
226578,31.5898477,-97.1730913
226587,32.432158,-99.7479604
226806,32.0308436,-102.106315
226833,33.8737669,-98.5194964
226879,32.8007033,-96.8191899
226930,32.7269983,-96.903725
227146,32.0756383,-96.4984401
227182,30.18796189999999,-95.4885415
227191,32.8706625,-96.9678064
227216,None,None
227225,33.1039783,-94.8802565
227304,31.8657538,-102.3837485
227331,29.4256219,-98.542512
227368,26.3074321,-98.1745751
227386,32.1560799,-94.3564504
227401,33.6584904,-95.543198
227526,30.1025965,-95.9941959
227687,32.458544,-98.6824369
227757,29.7205057,-95.3964068
227766,32.9244835,-96.7317961
227845,30.2292983,-97.75322159999999
227854,29.4141089,-98.45481989999999
227863,29.7371171,-95.39312179999999
227924,29.446366,-98.4942787
228042,30.02729789999999,-99.1293372
228149,29.4530656,-98.56130879999999
228158,33.57578549999999,-102.362843
228246,32.8449511,-96.78593339999999
228316,29.21957909999999,-99.7404492
228325,32.4043806,-96.852237
228343,30.6338906,-97.66748539999999
228431,31.6210294,-94.6490498
228459,29.8899275,-97.93630189999999
228468,32.3962422,-97.3264841
228501,30.3586852,-103.6610944
228529,32.21501,-98.2147778
228547,32.7474909,-97.32794369999999
228608,31.072684,-97.3522031
228699,33.4433691,-94.07937
228705,27.5269129,-97.8847869
228723,None,None
228769,32.7292117,-97.11519709999999
228778,30.2861062,-97.7393634
228787,32.9857252,-96.7502483
228796,31.7708544,-106.5046216
228875,32.709151,-97.35933659999999
228981,29.5732323,-97.98263
229018,31.8809968,-102.321828
229027,29.5845107,-98.61719910000001
229063,29.7223299,-95.3597786
229115,33.5845437,-101.8705678
229179,33.2262575,-97.12786299999999
229267,29.4633027,-98.4825745
229355,32.3329038,-95.28089279999999
229504,34.1599813,-99.3194747
229540,28.8163932,-96.9808987
229780,34.186713,-101.726967
229799,32.741292,-97.79193099999999
229814,34.9798286,-101.9158257
229832,32.6794057,-100.9146204
229841,29.323815,-96.0857765
229887,32.5384916,-94.3752104
230038,40.241084,-111.647744
230047,21.6403259,-157.9258617
230056,40.609714,-111.9422378
230162,41.029761,-111.9253419
230171,37.1027767,-113.5658777
230418,40.7710573,-111.9001472
230597,39.3611091,-111.583783
230603,37.6755016,-113.0710984
230728,41.7417384,-111.8090498
230737,40.2794561,-111.7151668
230746,40.6762837,-111.9472654
230764,40.765023,-111.848931
230782,41.1932522,-111.9460552
230807,40.7324138,-111.8547663
230816,42.9184113,-73.23808869999999
230834,43.6081315,-73.1783828
230852,44.47557680000001,-73.2057021
230861,44.2808175,-72.5740076
230889,44.2821315,-72.4384417
230898,43.51655,-73.2402089
230913,44.641575,-72.671707
230931,44.5355557,-72.0251971
230940,42.8390545,-72.7347545
230959,44.0090461,-73.1759781
230977,44.2611809,-72.57521129999999
230995,44.137041,-72.6604067
231059,44.4944757,-73.16701479999999
231077,43.59928499999999,-73.002747
231086,42.867672,-73.218582
231095,44.6522263,-72.3827567
231165,43.938717,-72.604721
231174,44.4782586,-73.20114699999999
231411,36.8418654,-76.181906
231420,36.5767937,-79.4132249
231536,38.2790401,-78.9391218
231554,37.24606480000001,-81.24252729999999
231581,38.3788786,-78.9693861
231624,37.271949,-76.709328
231697,37.3587546,-79.1855599
231712,37.0638206,-76.4954079
231785,36.8278959,-76.13814459999999
231828,37.4601762,-77.54232689999999
231837,37.266206,-79.93967529999999
231873,37.8118233,-79.851929
231882,36.5668374,-79.4050828
232016,36.8375601,-76.064528
232025,36.7732776,-81.8298394
232043,38.4711173,-78.88028249999999
232052,37.6405931,-75.7508976
232089,36.9465107,-80.0378637
232186,38.8342331,-77.3148813
232195,38.3751477,-77.7813658
232256,37.2390019,-78.4592625
232265,37.021698,-76.3366127
232308,37.32344200000001,-79.95378389999999
232414,37.6340816,-77.4758617
232423,38.4353112,-78.87177849999999
232450,37.3466115,-77.40779119999999
232557,37.3535393,-79.17758119999999
232566,37.3011542,-78.39444329999999
232575,39.0370576,-78.2674588
232609,37.3988544,-79.1824742
232672,38.1538716,-79.069228
232681,38.3013039,-77.47447009999999
232706,38.9055359,-77.1281889
232788,36.8543026,-82.75989919999999
232867,37.1040385,-80.69585219999999
232937,36.8479841,-76.2621193
232946,38.8363305,-77.23808550000001
232982,36.8889565,-76.30354439999999
233019,36.7397709,-79.8748169
233037,36.674468,-76.9379835
233116,38.0059665,-78.4845407
233277,37.1372626,-80.5505034
233301,37.4368042,-79.17085809999999
233310,37.5644094,-76.623852
233338,37.1529609,-77.39570859999999
233374,37.5758681,-77.5409744
233426,37.2939186,-80.0550374
233541,39.16601319999999,-78.1583626
233639,36.8386795,-77.9168222
233648,None,None
233718,37.5567346,-79.08101099999999
233754,37.0637616,-76.4204235
233772,36.850098,-76.29133019999999
233897,36.9719232,-82.58506
233903,36.6994053,-82.001486
233921,37.2290536,-80.42376879999999
233949,37.2466407,-79.9730424
234030,37.5496312,-77.4526597
234076,38.0365826,-78.50294439999999
234085,37.7911352,-79.4370093
234155,37.2364644,-77.4198758
234164,37.5599032,-77.4518215
234173,36.8686033,-76.18626069999999
234207,37.7914493,-79.4441934
234377,36.9578971,-81.07052259999999
234492,47.6122848,-122.3490915
234827,47.000356,-120.5421058
235024,47.6181654,-122.3360955
235097,47.4908212,-117.5779793
235167,47.0733706,-122.9734736
236018,47.2083621,-122.4833145
236133,47.6577112,-122.192352
236212,46.57179499999999,-120.537226
236230,47.14519310000001,-122.4436669
236328,47.2638063,-122.4823985
236452,47.0405654,-122.8154461
236577,47.649116,-122.3617421
236595,47.6102654,-122.3207835
236896,46.0475193,-118.3895857
236939,46.7308894,-117.162063
236948,47.6565538,-122.3127075
237011,48.7377644,-122.4867951
237057,46.0705652,-118.3302549
237066,47.7532532,-117.416664
237118,39.2110659,-79.9925478
237127,37.669968,-82.2854662
237181,40.206055,-80.559834
237215,37.26720700000001,-81.23746969999999
237312,38.33298200000001,-81.61523869999999
237321,39.2799069,-80.3390221
237330,37.4242367,-81.0060913
237358,38.9318243,-79.8463677
237367,39.48249029999999,-80.1621332
237385,38.93481939999999,-80.83395139999999
237437,38.419781,-82.44331
237525,38.4223904,-82.42890419999999
237552,39.2993422,-81.3996928
237570,39.628779,-79.954636
237640,39.3123653,-81.539189
237686,39.2165703,-81.5069961
237792,39.433645,-77.804153
237817,37.8512577,-82.02334809999999
237899,38.3838505,-81.7657401
237905,39.6518209,-79.9558905
237932,40.1658141,-80.6011631
237969,38.990326,-80.2206477
237987,38.348028,-81.6340764
237996,39.6324458,-79.954965
238005,39.4562804,-77.9654329
238014,40.0633199,-80.7213772
238032,39.6361396,-79.95593579999999
238078,40.067915,-80.691216
238166,43.122496,-87.9151725
238175,42.9698298,-88.0499554
238193,42.98358349999999,-87.96522949999999
238263,43.1218286,-89.3279189
238333,42.5030333,-89.0309048
238430,43.140054,-87.9071529
238458,43.0044881,-88.2280201
238476,42.6200854,-87.8220398
238616,43.254467,-87.9156325
238661,43.0580408,-89.4212376
238810,44.7833573,-91.46204089999999
238980,43.841554,-87.8833957
239017,44.2619818,-88.35566140000002
239071,43.194346,-88.7378731
239080,43.7778991,-88.4195234
239105,43.03896590000001,-87.92804149999999
239248,43.0433865,-87.92083989999999
239309,43.0309118,-87.907923
239318,43.0440305,-87.9089848
239390,43.072438,-88.0313082
239512,46.5807082,-90.87338059999999
239628,43.8432217,-88.8409595
239716,44.4448752,-88.0663034
239743,44.071439,-87.74106100000002
240055,43.0680698,-89.39872659999999
240107,43.8022454,-91.2451134
240125,43.0735331,-88.2559285
240189,42.8361071,-88.7440268
240268,44.7985131,-91.50175279999999
240277,44.5323353,-87.9209645
240329,43.8136889,-91.2300094
240338,43.0379137,-88.0232388
240365,44.0256057,-88.5508746
240374,42.6450231,-87.85174579999999
240392,43.14414499999999,-89.2917731
240417,44.87071299999999,-91.92895899999999
240426,37.2511509,-96.3450019
240444,43.0754038,-89.4042479
240453,43.0752308,-87.881425
240462,42.7342808,-90.4849656
240471,44.8534105,-92.6224938
240480,44.5243265,-89.5688112
240709,41.1341015,-104.8166888
240727,41.3114879,-105.5856487
241100,36.0545925,-95.8148471
241191,18.20585,-67.112689
241216,33.5354922,-101.9068622
241225,None,None
241766,18.4543593,-66.0801791
241951,18.467947,-66.12152999999999
242112,None,None
242121,41.8908586,-87.6356945
242972,36.0545925,-95.8148471
243072,18.0082587,-66.589846
243443,None,None
243568,18.3678953,-66.1539173
243577,18.4222446,-66.0560599
243665,18.343413,-64.968532
243744,37.42410599999999,-122.1660756
243780,40.4282112,-86.9143951
243841,18.4144791,-66.0571325
244233,26.1874932,-80.17015580000002
244437,33.7534327,-84.38590719999999
244446,33.789886,-84.234184
245953,35.347349,-97.577237
246354,29.322851,-98.5466543
246813,33.992033,-83.3374206
247010,46.42111490000001,-117.0258771
247065,39.0171701,-84.6412908
247603,41.0682555,-74.7579386
247649,42.9765121,-72.5123972
247700,39.0526721,-94.3606078
247834,33.1624419,-96.63855749999999
248305,38.1664115,-85.60536719999999
248882,35.10296659999999,-106.5916018
248934,36.8425384,-76.178872
249609,41.2818078,-75.88299430000001
250027,39.9025711,-79.7248702
251075,40.2625417,-76.7914644
251260,33.1265115,-85.5713736
251312,34.098108,-80.96202509999999
260354,40.04267979999999,-76.3610149
260691,33.3969243,-111.8741389
260789,34.0803861,-118.1515931
260901,41.555013,-90.5505281
260929,43.59446930000001,-116.285976
262332,33.5023926,-111.9054017
365055,40.7550262,-73.98903779999999
366191,41.8073101,-88.10392159999999
366261,29.9895803,-95.43020480000001
366270,30.4636489,-91.1138803
366465,32.3955584,-81.8178049
366711,33.129054,-117.1596579
366960,37.7136949,-121.0877219
367024,41.6447981,-93.77851000000001
367194,44.9499965,-93.0972724
367459,36.3594912,-94.17241659999999
368629,47.6992328,-122.3270509
368911,32.2038585,-82.366149
369905,41.6379765,-81.4368535
372073,33.868549,-118.0970425
374316,32.2826405,-90.21034209999999
375230,40.62855,-73.99248
375489,41.0587913,-83.6193782
375841,45.5202999,-122.6816467
376385,18.3986047,-67.1340582
377546,47.7107835,-122.602589
377652,37.7893412,-81.1876309
380438,40.2451906,-111.6843524
380465,40.6538163,-111.9044514
381486,43.4225827,-95.1118243
382063,None,None
382461,32.2820495,-90.1147932
382504,35.2133725,-80.822251
382771,36.5562816,-87.3253168
383190,19.7039992,-155.0701242
387925,26.2745725,-80.1510603
388043,36.04492210000001,-86.70124320000001
389727,30.412431,-87.21606299999999
404426,35.1714593,-111.645637
404912,39.8316573,-105.0025523
404994,40.6923995,-73.9860791
405872,39.530327,-76.99371
405997,35.197125,-106.580491
407355,41.2020051,-96.04464650000001
408312,40.4419962,-79.77598259999999
409315,26.2169719,-98.25359499999999
409698,36.6508506,-121.7977026
410502,34.1667203,-118.3751849
413617,38.9766377,-91.00247449999999
413680,33.9559878,-118.377513
414911,40.2640611,-78.8369429
417327,28.6636248,-81.4021832
417752,32.8311666,-97.1003182
418889,36.6149208,-87.42515499999999
419341,39.9351855,-75.1676847
420316,34.7051641,-86.5913398
420398,29.470383,-98.7074289
420431,32.9981305,-82.8354952
420440,43.307121,-70.5907381
420495,33.9376435,-84.3557506
420538,36.3176298,-92.38538120000001
421513,36.8340671,-87.4754873
421708,33.5664682,-112.1536456
423980,34.1456545,-118.1392726
427308,40.6014723,-73.99709779999999
427982,37.4992266,-77.5430813
428170,35.8003153,-83.57054529999999
430157,28.6729268,-81.45148379999999
430166,33.3360136,-111.8391303
430485,41.290787,-96.08279460000001
430935,28.1833579,-82.4385803
432524,39.74182150000001,-75.5497321
433068,30.4689029,-86.6148345
433174,35.2003507,-80.8385574
433563,38.0215849,-84.54468709999999
434016,42.235578,-96.468262
434140,32.6197678,-117.0933459
434672,39.3535313,-76.4822959
434690,33.719378,-78.92732149999999
434830,39.8559626,-84.1885585
437750,33.5289955,-117.1637083
438212,40.6764599,-76.23570029999999
438504,34.0827945,-117.5762877
